title,price,link
"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5 12450H 14"" (36cm) WUXGA IPS 300Nits Thin and Light Laptop (16GB/1TB SSD/Win 11/Office 21/BacklitKB/FHD Camera/Alexa/3 Mon Game Pass/Grey/1.46Kg),83BF0043IN","62,699",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMTE1Mjc4ODYxOTA4NDoxNzI3MjY5Njc4OnNwX210ZjozMDAxMDM0OTg1ODYwMzI6OjA6Og&url=%2FLenovo-IdeaPad-300Nits-BacklitKB-83BF0043IN%2Fdp%2FB0CNK1VTZW%2Fref%3Dsr_1_60_sspa%3Fcrid%3D82JPIJIXTHA6%26dib%3DeyJ2IjoiMSJ9.aQkdDBUT7m0smSCyoLOUuHCNKwTYGEQLKNlflaeDCpbN0Dv_UsvsFaJYYHXArh9xv8NiK509uAhnK6Qy5eJottR4c-7rdl7AVn5w4Z2ZLQXx6b4Mb8C-iBDjBEKyP9Zw94Nhvpg_WpFuhVE3L3Aa01qvETNy39XHotlr5mZ5Cnab-Hf8qjMeHVjv-KMX-cBCO78ZJKFdvLMies5XPA0-mSov2vxILIjKArjEnIueizg.nDixtmvSI6Z-qVrN-hNDMEYP8-dN87JZdo9fNAAvdXI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727269678%26sprefix%3Dlaptop%252Caps%252C230%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"ZEBRONICS PRO Series Z NBC 4S, Intel Core 12th Gen i5 Processor 8GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Midnight Blue, 1.76 Kg","29,990",https://amazon.in//ZEBRONICS-Intel-Core-1235U-Laptop/dp/B0CJ5H8GD1/ref=sr_1_61?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.aQkdDBUT7m0smSCyoLOUuHCNKwTYGEQLKNlflaeDCpbN0Dv_UsvsFaJYYHXArh9xv8NiK509uAhnK6Qy5eJottR4c-7rdl7AVn5w4Z2ZLQXx6b4Mb8C-iBDjBEKyP9Zw94Nhvpg_WpFuhVE3L3Aa01qvETNy39XHotlr5mZ5Cnab-Hf8qjMeHVjv-KMX-cBCO78ZJKFdvLMies5XPA0-mSov2vxILIjKArjEnIueizg.nDixtmvSI6Z-qVrN-hNDMEYP8-dN87JZdo9fNAAvdXI&dib_tag=se&keywords=laptop&qid=1727269678&sprefix=laptop%2Caps%2C230&sr=8-61
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"ASUS TUF Gaming A15, Ryzen 7 7435HS, 15.6-inch (39.62 cm) FHD 144Hz, Gaming Laptop (16GB RAM/512GB SSD/NVIDIA GeForce RTX 3050/Windows 11/48WHr/Graphite Black/2.3 Kg), FA506NCR-HN054W","65,990",https://amazon.in//ASUS-15-6-inch-GeForce-Graphite-FA506NCR-HN054W/dp/B0D5DFR78J/ref=sr_1_62?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.aQkdDBUT7m0smSCyoLOUuHCNKwTYGEQLKNlflaeDCpbN0Dv_UsvsFaJYYHXArh9xv8NiK509uAhnK6Qy5eJottR4c-7rdl7AVn5w4Z2ZLQXx6b4Mb8C-iBDjBEKyP9Zw94Nhvpg_WpFuhVE3L3Aa01qvETNy39XHotlr5mZ5Cnab-Hf8qjMeHVjv-KMX-cBCO78ZJKFdvLMies5XPA0-mSov2vxILIjKArjEnIueizg.nDixtmvSI6Z-qVrN-hNDMEYP8-dN87JZdo9fNAAvdXI&dib_tag=se&keywords=laptop&qid=1727269678&sprefix=laptop%2Caps%2C230&sr=8-62
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"Lenovo IdeaPad 1 Intel Core Celeron N4020 15"" HD Thin and Light Laptop (8GB/512GB SDD/Windows 11 Home/Office 2021/1Yr Warranty/Cloud Grey/1.3Kg), 82V700ECIN","24,850",https://amazon.in//Lenovo-IdeaPad-Celeron-Warranty-82V700ECIN/dp/B0CWRS3XRB/ref=sr_1_63?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.aQkdDBUT7m0smSCyoLOUuHCNKwTYGEQLKNlflaeDCpbN0Dv_UsvsFaJYYHXArh9xv8NiK509uAhnK6Qy5eJottR4c-7rdl7AVn5w4Z2ZLQXx6b4Mb8C-iBDjBEKyP9Zw94Nhvpg_WpFuhVE3L3Aa01qvETNy39XHotlr5mZ5Cnab-Hf8qjMeHVjv-KMX-cBCO78ZJKFdvLMies5XPA0-mSov2vxILIjKArjEnIueizg.nDixtmvSI6Z-qVrN-hNDMEYP8-dN87JZdo9fNAAvdXI&dib_tag=se&keywords=laptop&qid=1727269678&sprefix=laptop%2Caps%2C230&sr=8-63
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"Lenovo LOQ 2024 13th Gen Intel Core i7-13650HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (24GB/512GB SSD/Win 11/NVIDIA RTX 4060 8GB/MSO 21/1Yr ADP Free/3mon Game Pass/Grey/2.4Kg), 83DV00LXIN","1,10,990",https://amazon.in//Lenovo-i7-13650HX-39-6cm-300Nits-83DV00LXIN/dp/B0D3TGNY9G/ref=sr_1_64?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.aQkdDBUT7m0smSCyoLOUuHCNKwTYGEQLKNlflaeDCpbN0Dv_UsvsFaJYYHXArh9xv8NiK509uAhnK6Qy5eJottR4c-7rdl7AVn5w4Z2ZLQXx6b4Mb8C-iBDjBEKyP9Zw94Nhvpg_WpFuhVE3L3Aa01qvETNy39XHotlr5mZ5Cnab-Hf8qjMeHVjv-KMX-cBCO78ZJKFdvLMies5XPA0-mSov2vxILIjKArjEnIueizg.nDixtmvSI6Z-qVrN-hNDMEYP8-dN87JZdo9fNAAvdXI&dib_tag=se&keywords=laptop&qid=1727269678&sprefix=laptop%2Caps%2C230&sr=8-64
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"HP Laptop 15, Intel Core i5-1334U, 15.6-inch(39.6 cm), FHD, 16GB DDR4, 512GB SSD, Audio by B&O; Dual Speakers, Windows 11 Home, Silver, 1.59 kg, 15-fd0221TU","55,490",https://amazon.in//HP-i5-1334U-15-6-inch-graphics-speakers/dp/B0CTKHG3F6/ref=sr_1_65?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.aQkdDBUT7m0smSCyoLOUuHCNKwTYGEQLKNlflaeDCpbN0Dv_UsvsFaJYYHXArh9xv8NiK509uAhnK6Qy5eJottR4c-7rdl7AVn5w4Z2ZLQXx6b4Mb8C-iBDjBEKyP9Zw94Nhvpg_WpFuhVE3L3Aa01qvETNy39XHotlr5mZ5Cnab-Hf8qjMeHVjv-KMX-cBCO78ZJKFdvLMies5XPA0-mSov2vxILIjKArjEnIueizg.nDixtmvSI6Z-qVrN-hNDMEYP8-dN87JZdo9fNAAvdXI&dib_tag=se&keywords=laptop&qid=1727269678&sprefix=laptop%2Caps%2C230&sr=8-65
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"Primebook 4G, 2024(New, WiFi+4G) Android Based MediaTek MT8788 - (PrimeOS) 4G SIM Slot, Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C, USB, HDMI, MicroSD) (4GB/64GB eMMC Storage, Black)","14,990",https://amazon.in//Primebook-Android-Based-MediaTek-MT8788/dp/B0D1Y3MVGL/ref=sr_1_66?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.aQkdDBUT7m0smSCyoLOUuHCNKwTYGEQLKNlflaeDCpbN0Dv_UsvsFaJYYHXArh9xv8NiK509uAhnK6Qy5eJottR4c-7rdl7AVn5w4Z2ZLQXx6b4Mb8C-iBDjBEKyP9Zw94Nhvpg_WpFuhVE3L3Aa01qvETNy39XHotlr5mZ5Cnab-Hf8qjMeHVjv-KMX-cBCO78ZJKFdvLMies5XPA0-mSov2vxILIjKArjEnIueizg.nDixtmvSI6Z-qVrN-hNDMEYP8-dN87JZdo9fNAAvdXI&dib_tag=se&keywords=laptop&qid=1727269678&sprefix=laptop%2Caps%2C230&sr=8-66
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"(Renewed) DELL Latitude 5490 Core i5 7th Gen Laptop, 16 GB RAM, 512GB SSD, Intel HD Graphics, 14 inch (36.83 cms) HD Screen, Windows 11 (Upgraded), MS Office, Black, Slim","19,990",https://amazon.in//Renewed-Latitude-Graphics-Windows-Upgraded/dp/B0BLVV4J9X/ref=sr_1_67?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.aQkdDBUT7m0smSCyoLOUuHCNKwTYGEQLKNlflaeDCpbN0Dv_UsvsFaJYYHXArh9xv8NiK509uAhnK6Qy5eJottR4c-7rdl7AVn5w4Z2ZLQXx6b4Mb8C-iBDjBEKyP9Zw94Nhvpg_WpFuhVE3L3Aa01qvETNy39XHotlr5mZ5Cnab-Hf8qjMeHVjv-KMX-cBCO78ZJKFdvLMies5XPA0-mSov2vxILIjKArjEnIueizg.nDixtmvSI6Z-qVrN-hNDMEYP8-dN87JZdo9fNAAvdXI&dib_tag=se&keywords=laptop&qid=1727269678&sprefix=laptop%2Caps%2C230&sr=8-67
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"ASUS Vivobook 16X, 16"" FHD+, 144Hz 300nits, Intel Core i5-12500H 2.5 GHz, Creator/Gaming Laptop (16GB RAM/512GB SSD/RTX 2050/win 11/Office Home/50WHr Battery/Cool Silver/1.80 kg), K3605ZF-RP258WS","54,990",https://amazon.in//ASUS-Vivobook-300nits-i5-12500H-K3605ZF-RP258WS/dp/B09LCJ87VC/ref=sr_1_68?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.aQkdDBUT7m0smSCyoLOUuHCNKwTYGEQLKNlflaeDCpbN0Dv_UsvsFaJYYHXArh9xv8NiK509uAhnK6Qy5eJottR4c-7rdl7AVn5w4Z2ZLQXx6b4Mb8C-iBDjBEKyP9Zw94Nhvpg_WpFuhVE3L3Aa01qvETNy39XHotlr5mZ5Cnab-Hf8qjMeHVjv-KMX-cBCO78ZJKFdvLMies5XPA0-mSov2vxILIjKArjEnIueizg.nDixtmvSI6Z-qVrN-hNDMEYP8-dN87JZdo9fNAAvdXI&dib_tag=se&keywords=laptop&qid=1727269678&sprefix=laptop%2Caps%2C230&sr=8-68
"ASUS Vivobook 15, Intel Celeron N4020, 15.6"" (39.62 cms) HD, Thin and Light Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.8 kg), X515MA-BR022WS","24,990",https://amazon.in//ASUS-SmartChoice-Integrated-Fingerprint-X515MA-BR024WS/dp/B0C1GM4C6V/ref=sr_1_8?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.9_DYRQ4JIiUfuVtg49iGBA7sI-H1D611a7veVphpElxUphSgxH2HIqEAjIbfvzgwS9OGJ00HaFmR6Pok8m6JNRBiZBvrjNN5esTjo5rma7hKg1vV8fQB6-5IT_T373CLq4wI-AD4l2E4YkPcAr0T_p5ZFmlFwkuazYZTBCX08-L3DxWBmfh-SruzL7ptfnp-1jU6PB0tegHxVwk8yDbDtiNrszv_wIboQOrC3aX40aA.6fUi69r5sUGc6KCeDl-4-ixidnitZXEyxyeI3ey1CA8&dib_tag=se&keywords=laptop&qid=1727269663&sprefix=laptop%2Caps%2C230&sr=8-8
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"Lenovo LOQ 2024 13th Gen Intel Core i7-13650HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (24GB/512GB SSD/Win 11/NVIDIA RTX 4060 8GB/MSO 21/1Yr ADP Free/3mon Game Pass/Grey/2.4Kg), 83DV00LXIN","1,10,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMTE1Mjc4ODYxOTA4NDoxNzI3MjY5Njc4OnNwX2J0ZjozMDAyMDY1NTc4OTY0MzI6OjA6Og&url=%2FLenovo-i7-13650HX-39-6cm-300Nits-83DV00LXIN%2Fdp%2FB0D3TGNY9G%2Fref%3Dsr_1_69_sspa%3Fcrid%3D82JPIJIXTHA6%26dib%3DeyJ2IjoiMSJ9.aQkdDBUT7m0smSCyoLOUuHCNKwTYGEQLKNlflaeDCpbN0Dv_UsvsFaJYYHXArh9xv8NiK509uAhnK6Qy5eJottR4c-7rdl7AVn5w4Z2ZLQXx6b4Mb8C-iBDjBEKyP9Zw94Nhvpg_WpFuhVE3L3Aa01qvETNy39XHotlr5mZ5Cnab-Hf8qjMeHVjv-KMX-cBCO78ZJKFdvLMies5XPA0-mSov2vxILIjKArjEnIueizg.nDixtmvSI6Z-qVrN-hNDMEYP8-dN87JZdo9fNAAvdXI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727269678%26sprefix%3Dlaptop%252Caps%252C230%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"HONOR MagicBook X14 Pro 2024, 13th Gen Intel Core i5-13420H (8GB/512GB NVMe SSD, 14-inch (35.56 cm) FHD IPS Anti-Glare Thin and Light Laptop/Windows 11/Backlit Keyboard/Fingerprint/1.4Kg), Gray","44,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMTE1Mjc4ODYxOTA4NDoxNzI3MjY5Njc4OnNwX2J0ZjozMDAxNjY4MDg1MDA1MzI6OjA6Og&url=%2FMagicBook-i5-13420H-Anti-Glare-Keyboard-Fingerprint%2Fdp%2FB0CXLRP4VJ%2Fref%3Dsr_1_70_sspa%3Fcrid%3D82JPIJIXTHA6%26dib%3DeyJ2IjoiMSJ9.aQkdDBUT7m0smSCyoLOUuHCNKwTYGEQLKNlflaeDCpbN0Dv_UsvsFaJYYHXArh9xv8NiK509uAhnK6Qy5eJottR4c-7rdl7AVn5w4Z2ZLQXx6b4Mb8C-iBDjBEKyP9Zw94Nhvpg_WpFuhVE3L3Aa01qvETNy39XHotlr5mZ5Cnab-Hf8qjMeHVjv-KMX-cBCO78ZJKFdvLMies5XPA0-mSov2vxILIjKArjEnIueizg.nDixtmvSI6Z-qVrN-hNDMEYP8-dN87JZdo9fNAAvdXI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727269678%26sprefix%3Dlaptop%252Caps%252C230%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"TABLE MAGIC Xl-Pro Laptop Table Mat Finish| Work At Home Table| Study Table| Over Bed Table | Alloy Steel, Black, 45 Cm, 60 CM","2,889",https://amazon.in/https://aax-eu.amazon.in/x/c/JARMp23a4hAnREgrP7aFKHwAAAGSKUuuhwMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICBYxEIT/https://www.amazon.in/TABLE-XL-Pro-Multipurpose-Black/dp/B0BFPNL98N/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.0e800d3e-a8c4-466c-97dc-d089e27309f1%3Aamzn1.sym.0e800d3e-a8c4-466c-97dc-d089e27309f1&crid=82JPIJIXTHA6&cv_ct_cx=laptop&dib=eyJ2IjoiMSJ9.Q0BEpdzsHyLXc_ZNAV4u9g.XKR0HGKmvHBkbXKSvo-6ZjJMlW4EC6g2Y1G4x2CHc5s&dib_tag=se&keywords=laptop&pd_rd_i=B0BFPNL98N&pd_rd_r=de5bf78b-6223-4bb0-9eef-a84fc5cd3506&pd_rd_w=xYl6L&pd_rd_wg=XvdoV&pf_rd_p=0e800d3e-a8c4-466c-97dc-d089e27309f1&pf_rd_r=5E0JWTXJYY7CNSN1B23E&qid=1727269678&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=laptop%2Caps%2C230&sr=1-49-06195d41-65bd-48f4-8e70-03d97b6094ec
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"MSI Katana 17, Intel 13th Gen. i7-13620H, 44CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX3050, 6GB GDDR6/Black/2.6Kg), B13UDXK-255IN","74,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3Njc4NTkwODUyNDE4MDY6MTcyNzI2OTY4MzpzcF9hdGZfbmV4dDozMDAzNDE5Njk4ODAzMzI6OjA6Og&url=%2FMSI-i7-13620H-Windows-GeForce-B13UDXK-255IN%2Fdp%2FB0BTW1RCWZ%2Fref%3Dsr_1_65_sspa%3Fcrid%3D82JPIJIXTHA6%26dib%3DeyJ2IjoiMSJ9.UrP3Ubw4qLHnd2wC5qwEBZGlFXfCroCfKikfSQ_scFH7O0Rd71EPgbQU9bPMH6KhAKr1ULVWfyVEkSa5h9Nabg7dI8SLVtOw7szCmyLts6TcC-Bim9wHJXiX1irbabvOnOjebysKrT49KkG9s1RhCz-wqDggZj0_xjK8W1mH9Qk9PJBZ13zVJfL2ML6kpVPiGF2hYMjpAq-_3tXvAfDQDn_Rt6TV6smSURsMBgODZwQ.qyE58GcC7wGdNQMH60puRORS5HSMl05pFphdQvkaM4o%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727269683%26sprefix%3Dlaptop%252Caps%252C230%26sr%3D8-65-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"Acer Aspire Lite AMD Ryzen 5 5500U Premium Thin and Light Laptop (16 GB RAM/512 GB SSD/Windows 11 Home) AL15-41, 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG","34,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3Njc4NTkwODUyNDE4MDY6MTcyNzI2OTY4MzpzcF9hdGZfbmV4dDozMDAyNDU5ODc4Nzc0MzI6OjA6Og&url=%2FAcer-Premium-Windows-AL15-41-Display%2Fdp%2FB0CB7S1RTX%2Fref%3Dsr_1_66_sspa%3Fcrid%3D82JPIJIXTHA6%26dib%3DeyJ2IjoiMSJ9.UrP3Ubw4qLHnd2wC5qwEBZGlFXfCroCfKikfSQ_scFH7O0Rd71EPgbQU9bPMH6KhAKr1ULVWfyVEkSa5h9Nabg7dI8SLVtOw7szCmyLts6TcC-Bim9wHJXiX1irbabvOnOjebysKrT49KkG9s1RhCz-wqDggZj0_xjK8W1mH9Qk9PJBZ13zVJfL2ML6kpVPiGF2hYMjpAq-_3tXvAfDQDn_Rt6TV6smSURsMBgODZwQ.qyE58GcC7wGdNQMH60puRORS5HSMl05pFphdQvkaM4o%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727269683%26sprefix%3Dlaptop%252Caps%252C230%26sr%3D8-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Integrated AMD Graphics/Windows 11 Home/MSO 21/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN","39,990",https://amazon.in//Lenovo-IdeaPad-Laptop-Windows-82R400ERIN/dp/B0CP2KRYLM/ref=sr_1_67?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.UrP3Ubw4qLHnd2wC5qwEBZGlFXfCroCfKikfSQ_scFH7O0Rd71EPgbQU9bPMH6KhAKr1ULVWfyVEkSa5h9Nabg7dI8SLVtOw7szCmyLts6TcC-Bim9wHJXiX1irbabvOnOjebysKrT49KkG9s1RhCz-wqDggZj0_xjK8W1mH9Qk9PJBZ13zVJfL2ML6kpVPiGF2hYMjpAq-_3tXvAfDQDn_Rt6TV6smSURsMBgODZwQ.qyE58GcC7wGdNQMH60puRORS5HSMl05pFphdQvkaM4o&dib_tag=se&keywords=laptop&qid=1727269683&sprefix=laptop%2Caps%2C230&sr=8-67
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"Apple 2024 MacBook Air 13″ Laptop with M3 chip: 34.46 cm (13.6″) Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Midnight","1,47,990",https://amazon.in//Apple-2024-MacBook-Laptop-chip/dp/B0CX22C2CT/ref=sr_1_68?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.UrP3Ubw4qLHnd2wC5qwEBZGlFXfCroCfKikfSQ_scFH7O0Rd71EPgbQU9bPMH6KhAKr1ULVWfyVEkSa5h9Nabg7dI8SLVtOw7szCmyLts6TcC-Bim9wHJXiX1irbabvOnOjebysKrT49KkG9s1RhCz-wqDggZj0_xjK8W1mH9Qk9PJBZ13zVJfL2ML6kpVPiGF2hYMjpAq-_3tXvAfDQDn_Rt6TV6smSURsMBgODZwQ.qyE58GcC7wGdNQMH60puRORS5HSMl05pFphdQvkaM4o&dib_tag=se&keywords=laptop&qid=1727269683&sprefix=laptop%2Caps%2C230&sr=8-68
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"HP Victus Gaming Laptop,Windows 11 Home,AMD Ryzen 5 5600H,4Gb RTX 3050 Gpu,15.6-Inch (39.6 Cm),Fhd,IPS,144Hz,16Gb Ddr4,512Gb Ssd,Backlit Kb,B&O,9Ms Response Time,Dual Speakers (Blue,2.37 Kg),Fb0106Ax","61,990",https://amazon.in//HP-GeForce-Graphics-Response-15-fb0106AX/dp/B0BWS9YNCX/ref=sr_1_69?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.UrP3Ubw4qLHnd2wC5qwEBZGlFXfCroCfKikfSQ_scFH7O0Rd71EPgbQU9bPMH6KhAKr1ULVWfyVEkSa5h9Nabg7dI8SLVtOw7szCmyLts6TcC-Bim9wHJXiX1irbabvOnOjebysKrT49KkG9s1RhCz-wqDggZj0_xjK8W1mH9Qk9PJBZ13zVJfL2ML6kpVPiGF2hYMjpAq-_3tXvAfDQDn_Rt6TV6smSURsMBgODZwQ.qyE58GcC7wGdNQMH60puRORS5HSMl05pFphdQvkaM4o&dib_tag=se&keywords=laptop&qid=1727269683&sprefix=laptop%2Caps%2C230&sr=8-69
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"ASUS Vivobook S15 OLED (2022) 15.6"" (39.62 cms) FHD OLED, Intel Core Evo i5-12500H 12th Gen, Thin and Light Laptop (16GB/512GB SSD/Iris Xe Graphics/Windows 11/Office 2021/Green/1.8 kg) K3502ZA-L503WS","64,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozODY3MzMxNjUxNzM4MTAxOjE3MjcyNjk2ODM6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDE2Njg4OTkyNzYzMjo6MDo6&url=%2FASUS-Vivobook-Intel-Core-Evo-i5-12500H-K3502ZA-L503WS%2Fdp%2FB09YHCC26T%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D82JPIJIXTHA6%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.wrtlBd28QQNe5yn-3YRIoF-DPcoLauQaTjj53smG38xZ4IXru72v-8zmzcj1wF5dRLpBPeNPG_Uwxx8I6zfI8w.jAW0sK74D-EKlnx_Aq4XQ-UW90lfk37ukXEtx96apL0%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB09YHCC26T%26pd_rd_r%3D97e37ee2-eb38-4680-b4d2-ded1089891d8%26pd_rd_w%3DNUu8G%26pd_rd_wg%3D0mY6E%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DQXPGT2X0ECN078KTN28J%26qid%3D1727269683%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C230%26sr%3D1-65-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
N/A,N/A,N/A
"Acer Aspire Lite 12th Gen Intel Core i5-12450H Thin and Light Laptop(Win11Home/16GB RAM/512GB SSD/Intel UHD Graphics/MSO)AL15-52H, 39.62cm(15.6"") FHD IPS Display, Backlit Keyboard, Pure Silver, 1.7KG","41,990",https://amazon.in//Acer-i5-12450H-Win11Home-Graphics-AL15-52H/dp/B0DDL495SX/ref=sr_1_9?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.9_DYRQ4JIiUfuVtg49iGBA7sI-H1D611a7veVphpElxUphSgxH2HIqEAjIbfvzgwS9OGJ00HaFmR6Pok8m6JNRBiZBvrjNN5esTjo5rma7hKg1vV8fQB6-5IT_T373CLq4wI-AD4l2E4YkPcAr0T_p5ZFmlFwkuazYZTBCX08-L3DxWBmfh-SruzL7ptfnp-1jU6PB0tegHxVwk8yDbDtiNrszv_wIboQOrC3aX40aA.6fUi69r5sUGc6KCeDl-4-ixidnitZXEyxyeI3ey1CA8&dib_tag=se&keywords=laptop&qid=1727269663&sprefix=laptop%2Caps%2C230&sr=8-9
N/A,N/A,N/A
N/A,N/A,N/A
